ano,identificador,quantidade,atividade,idunid,codativ,tec,esp,grad,mest,doc
2010,138,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2010,138,2,Documentos,6,10,0,0,0,0,1
2010,138,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,138,8,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,138,1,Matéria jornalística,6,12,0,0,0,0,1
2011,138,9,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,138,1,Dia de campo,6,9,0,0,0,0,1
2011,138,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,138,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,138,8,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,138,2,Documentos,6,10,0,0,0,0,1
2012,138,2,Matéria jornalística,6,12,0,0,0,0,1
2012,138,7,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,138,12,Participação em exposições e feiras,6,19,0,0,0,0,1
2012,138,1,Dia de campo,6,9,0,0,0,0,1
2012,138,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2012,138,2,Documentos,6,10,0,0,0,0,1
2012,138,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,138,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2013,138,2,Documentos,6,10,0,0,0,0,1
2013,138,12,Artigo em periódico indexado,6,2,0,0,0,0,1
2013,138,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,138,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,138,7,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,138,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,138,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,138,1,Circular técnica,6,5,0,0,0,0,1
2014,138,1,Dia de campo,6,9,0,0,0,0,1
2014,138,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,138,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,138,1,Matéria jornalística,6,12,0,0,0,0,1
2014,138,12,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,138,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,138,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,138,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,138,1,Matéria jornalística,6,12,0,0,0,0,1
2015,138,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,138,2,Circular técnica,6,5,0,0,0,0,1
2015,138,5,Matéria jornalística,6,12,0,0,0,0,1
2015,138,11,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,138,18,Matéria jornalística,6,12,0,0,0,0,1
2015,138,7,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,138,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,138,1,Circular técnica,6,5,0,0,0,0,1
2016,138,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,138,2,Matéria jornalística,6,12,0,0,0,0,1
2016,138,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,138,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,138,12,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,138,1,Matéria jornalística,6,12,0,0,0,0,1
2017,138,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,138,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,138,1,Matéria jornalística,6,12,0,0,0,0,1
2017,138,1,Folder/folheto/cartilha produzidos,6,11,0,0,0,0,1
2017,138,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,138,1,Matéria jornalística,6,12,0,0,0,0,1
2018,138,3.75,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,138,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,139,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,139,1,Dia de campo,6,9,0,0,0,0,1
2007,139,10,Curso oferecido,6,8,0,0,0,0,1
2007,139,4.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2008,139,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2008,139,2,Matéria jornalística,6,12,0,0,0,0,1
2008,139,2,Dia de campo,6,9,0,0,0,0,1
2008,139,20,Curso oferecido,6,8,0,0,0,0,1
2008,139,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,139,1,Circular técnica,6,5,0,0,0,0,1
2008,139,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2009,139,22,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,139,40,Curso oferecido,6,8,0,0,0,0,1
2009,139,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2009,139,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,139,8,Artigo em anais de congresso,6,1,0,0,0,0,1
2009,139,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,139,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,139,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,139,1,Dia de campo,6,9,0,0,0,0,1
2010,139,7,Participação em exposições e feiras,6,19,0,0,0,0,1
2010,139,1,Documentos,6,10,0,0,0,0,1
2010,139,1,Artigo em anais de congresso,6,1,0,0,0,0,1
2010,139,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,139,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,139,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2010,139,7,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,139,1,Documentos,6,10,0,0,0,0,1
2010,139,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2010,139,10,Curso oferecido,6,8,0,0,0,0,1
2011,139,20,Curso oferecido,6,8,0,0,0,0,1
2011,139,9,Artigo em anais de congresso,6,1,0,0,0,0,1
2011,139,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,139,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,139,7,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,139,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,139,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2012,139,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2012,139,15,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,139,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2012,139,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2012,139,3,Documentos,6,10,0,0,0,0,1
2012,139,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,139,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,139,12,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,139,3,Documentos,6,10,0,0,0,0,1
2013,139,10,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,139,10.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,139,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,139,3,Documentos,6,10,0,0,0,0,1
2014,139,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,139,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,139,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2014,139,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,139,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,139,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,139,1,Artigo em anais de congresso,6,1,0,0,0,0,1
2015,139,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,139,16,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,139,1,Dia de campo,6,9,0,0,0,0,1
2015,139,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,139,1,Organização de eventos,6,15,0,0,0,0,1
2016,139,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,139,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,139,7.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,139,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,139,1,Circular técnica,6,5,0,0,0,0,1
2016,139,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,139,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,139,9,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,139,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,139,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,139,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2017,139,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2018,139,7.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2007,141,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,141,7,Artigo em anais de congresso,6,1,0,0,0,0,1
2007,141,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,141,2,Dia de campo,6,9,0,0,0,0,1
2007,141,1,Documentos,6,10,0,0,0,0,1
2007,141,3,Cultivar gerada/lançada,6,7,0,0,0,0,1
2007,141,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2007,141,10,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,141,1,Matéria jornalística,6,12,0,0,0,0,1
2007,141,3,Folder/folheto/cartilha produzidos,6,11,0,0,0,0,1
2007,141,1,Prática/processo agropecuário,6,21,0,0,0,0,1
2007,141,9,Artigo em periódico indexado,6,2,0,0,0,0,1
2008,141,3,Prática/processo agropecuário,6,21,0,0,0,0,1
2008,141,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,141,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,141,2,Circular técnica,6,5,0,0,0,0,1
2008,141,4,Artigo em anais de congresso,6,1,0,0,0,0,1
2008,141,2,Documentos,6,10,0,0,0,0,1
2008,141,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2008,141,15,Artigo em periódico indexado,6,2,0,0,0,0,1
2009,141,6,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,141,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,141,3.75,Artigo em periódico indexado,6,2,0,0,0,0,1
2009,141,2,Matéria jornalística,6,12,0,0,0,0,1
2009,141,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,141,7,Artigo em anais de congresso,6,1,0,0,0,0,1
2009,141,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,141,1,Documentos,6,10,0,0,0,0,1
2010,141,1,Prática/processo agropecuário,6,21,0,0,0,0,1
2010,141,2,Dia de campo,6,9,0,0,0,0,1
2010,141,2,Documentos,6,10,0,0,0,0,1
2010,141,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2010,141,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,141,7.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,141,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,141,4,Artigo em anais de congresso,6,1,0,0,0,0,1
2011,141,4,Prática/processo agropecuário,6,21,0,0,0,0,1
2011,141,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,141,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,141,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,141,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,141,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2012,141,1,Folder/folheto/cartilha produzidos,6,11,0,0,0,0,1
2012,141,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2012,141,1,Dia de campo,6,9,0,0,0,0,1
2012,141,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2012,141,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2012,141,1,Documentos,6,10,0,0,0,0,1
2012,141,2,Cultivar gerada/lançada,6,7,0,0,0,0,1
2012,141,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,141,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,141,1,Dia de campo,6,9,0,0,0,0,1
2013,141,1,Documentos,6,10,0,0,0,0,1
2013,141,1,Prática/processo agropecuário,6,21,0,0,0,0,1
2013,141,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,141,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2013,141,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,141,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,141,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,141,1,Prática/processo agropecuário,6,21,0,0,0,0,1
2014,141,1,Comunicado técnico/Recomendações técnicas,6,6,0,0,0,0,1
2014,141,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,141,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,141,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,141,7,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,141,1,Folder/folheto/cartilha produzidos,6,11,0,0,0,0,1
2015,141,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,141,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,141,6.75,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,141,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,141,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,141,7,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,141,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,141,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,141,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2017,141,1,Prática/processo agropecuário,6,21,0,0,0,0,1
2017,141,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,141,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2017,141,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,141,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,141,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,141,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,142,6,Participação em exposições e feiras,6,19,0,0,1,0,0
2007,142,3,Resumo em anais de congresso,6,22,0,0,1,0,0
2008,142,4,Participação em exposições e feiras,6,19,0,0,1,0,0
2008,142,3,Resumo em anais de congresso,6,22,0,0,1,0,0
2008,142,1,Dia de campo,6,9,0,0,1,0,0
2009,142,1,Resumo em anais de congresso,6,22,0,0,1,0,0
2009,142,1,Dia de campo,6,9,0,0,1,0,0
2009,142,3,Participação em exposições e feiras,6,19,0,0,1,0,0
2009,142,1,Participação em exposições e feiras,6,19,0,0,1,0,0
2007,143,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,143,12,Artigo em periódico indexado,6,2,0,0,0,0,1
2007,143,6,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,143,11,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,143,10,Curso oferecido,6,8,0,0,0,0,1
2007,143,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2007,143,10,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,143,1,Matéria jornalística,6,12,0,0,0,0,1
2007,143,12,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,143,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2007,143,2,Boletim de pesquisa e desenvolvimento,6,3,0,0,0,0,1
2007,143,2,Organização de eventos,6,15,0,0,0,0,1
2007,143,1,Dia de campo,6,9,0,0,0,0,1
2008,143,21,Artigo em periódico indexado,6,2,0,0,0,0,1
2008,143,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2008,143,10,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,143,8.25,Artigo em periódico indexado,6,2,0,0,0,0,1
2008,143,1,Matéria jornalística,6,12,0,0,0,0,1
2008,143,,Participação em exposições e feiras,6,19,0,0,0,0,1
2008,143,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,143,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,143,10,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,143,18,Artigo em periódico indexado,6,2,0,0,0,0,1
2009,143,6,Artigo em anais de congresso,6,1,0,0,0,0,1
2009,143,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,143,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2009,143,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2009,143,10,Curso oferecido,6,8,0,0,0,0,1
2010,143,1,Organização de eventos,6,15,0,0,0,0,1
2010,143,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,143,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2010,143,2,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2010,143,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,143,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,143,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,143,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2011,143,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,143,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,143,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,143,25.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,143,3,Artigo em anais de congresso,6,1,0,0,0,0,1
2011,143,1,Matéria jornalística,6,12,0,0,0,0,1
2012,143,1,Boletim de pesquisa e desenvolvimento,6,3,0,0,0,0,1
2012,143,2,Artigo em anais de congresso,6,1,0,0,0,0,1
2012,143,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2012,143,13.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2012,143,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,143,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,143,6,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,143,24,Artigo em periódico indexado,6,2,0,0,0,0,1
2013,143,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,143,3,Artigo em anais de congresso,6,1,0,0,0,0,1
2014,143,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,143,15,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,143,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,143,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,143,7,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,143,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,143,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2016,143,1,Comunicado técnico/Recomendações técnicas,6,6,0,0,0,0,1
2016,143,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,143,1,Artigo em anais de congresso,6,1,0,0,0,0,1
2016,143,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,143,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,143,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,143,1,Dia de campo,6,9,0,0,0,0,1
2017,143,1,Boletim de pesquisa e desenvolvimento,6,3,0,0,0,0,1
2017,143,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,143,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,143,5.25,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,143,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,143,1,Documentos,6,10,0,0,0,0,1
2018,143,8,Prática/processo agropecuário,6,21,0,0,0,0,1
2018,143,1,Dia de campo,6,9,0,0,0,0,1
2018,143,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2018,143,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,144,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,144,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,144,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,144,6,Participação em exposições e feiras,6,19,0,0,0,0,1
2010,144,5,Organização de eventos,6,15,0,0,0,0,1
2010,144,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,144,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,144,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,144,10,Curso oferecido,6,8,0,0,0,0,1
2011,144,20,Curso oferecido,6,8,0,0,0,0,1
2011,144,11.25,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,144,7,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,144,4,Organização de eventos,6,15,0,0,0,0,1
2012,144,4,Organização de eventos,6,15,0,0,0,0,1
2012,144,6.75,Artigo em periódico indexado,6,2,0,0,0,0,1
2012,144,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,144,1,Organização/Edição de livros,6,16,0,0,0,0,1
2012,144,1,Artigo em anais de congresso,6,1,0,0,0,0,1
2012,144,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2012,144,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,144,1,Organização/Edição de livros,6,16,0,0,0,0,1
2013,144,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,144,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,144,1,Matéria jornalística,6,12,0,0,0,0,1
2013,144,2,Organização de eventos,6,15,0,0,0,0,1
2013,144,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,144,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,144,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,144,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,144,9,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,144,2,Organização de eventos,6,15,0,0,0,0,1
2015,144,9,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,144,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,144,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,144,1,Organização de eventos,6,15,0,0,0,0,1
2015,144,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,144,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,144,5,Organização de eventos,6,15,0,0,0,0,1
2016,144,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,144,7,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,144,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,144,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,144,2,Dia de campo,6,9,0,0,0,0,1
2017,144,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,144,8,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,144,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,144,1,Organização de eventos,6,15,0,0,0,0,1
2018,144,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2018,144,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2018,144,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2018,144,3,Organização de eventos,6,15,0,0,0,0,1
2018,144,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2018,144,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,144,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,145,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,145,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,145,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,145,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,145,3,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2008,145,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2008,145,1,Matéria jornalística,6,12,0,0,0,0,1
2008,145,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,145,1,Organização de eventos,6,15,0,0,0,0,1
2008,145,4,Circular técnica,6,5,0,0,0,0,1
2008,145,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,145,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2008,145,10.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2008,145,2,Documentos,6,10,0,0,0,0,1
2009,145,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,145,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,145,1,Documentos,6,10,0,0,0,0,1
2009,145,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,145,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2009,145,1,Matéria jornalística,6,12,0,0,0,0,1
2009,145,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,145,2,Circular técnica,6,5,0,0,0,0,1
2010,145,1,Documentos,6,10,0,0,0,0,1
2010,145,1,Matéria jornalística,6,12,0,0,0,0,1
2010,145,1,Matéria jornalística,6,12,0,0,0,0,1
2010,145,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,145,11,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,145,1,Organização/Edição de livros,6,16,0,0,0,0,1
2010,145,20,Palestra,6,18,0,0,0,0,1
2010,145,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,145,2,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2010,145,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,145,11,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,145,1,Organização/Edição de livros,6,16,0,0,0,0,1
2011,145,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2011,145,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2011,145,1,Folder/folheto/cartilha produzidos,6,11,0,0,0,0,1
2011,145,1,Matéria jornalística,6,12,0,0,0,0,1
2011,145,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,145,9,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,145,1,Circular técnica,6,5,0,0,0,0,1
2012,145,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,145,1,Matéria jornalística,6,12,0,0,0,0,1
2012,145,11.25,Artigo em periódico indexado,6,2,0,0,0,0,1
2012,145,1,Documentos,6,10,0,0,0,0,1
2012,145,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,145,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2012,145,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,145,1,Boletim de pesquisa e desenvolvimento,6,3,0,0,0,0,1
2013,145,6,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,145,7.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2013,145,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,145,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,145,1,Documentos,6,10,0,0,0,0,1
2013,145,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,145,1,Matéria jornalística,6,12,0,0,0,0,1
2014,145,1,Matéria jornalística,6,12,0,0,0,0,1
2014,145,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,145,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,145,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,145,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,145,1,Documentos,6,10,0,0,0,0,1
2015,145,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,145,4.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,145,1,Artigo em anais de congresso,6,1,0,0,0,0,1
2015,145,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2015,145,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,145,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,145,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,145,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,145,1,Documentos,6,10,0,0,0,0,1
2016,145,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,145,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,145,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,145,1,Participação em exposições e feiras,6,19,0,0,0,0,1
